x y z value
9.765625e-02 9.375000e-02 9.793950e-07 -1.072245e+00
9.765625e-02 1.875000e-01 1.462311e-06 -1.172735e+00
9.765625e-02 2.812500e-01 3.742785e-06 -1.305764e+00
9.765625e-02 3.750000e-01 4.729702e-06 -1.451966e+00
9.765625e-02 4.687500e-01 9.884445e-06 1.528052e+00
9.765625e-02 5.625000e-01 1.437483e-05 1.397154e+00
9.765625e-02 6.562500e-01 2.857509e-05 1.288372e+00
9.765625e-02 7.500000e-01 4.531570e-05 1.243162e+00
9.765625e-02 8.437500e-01 7.595686e-05 1.211212e+00
9.765625e-02 9.375000e-01 1.162607e-04 1.229182e+00
9.765625e-02 1.031250e+00 1.560466e-04 1.244030e+00
9.765625e-02 1.125000e+00 2.129111e-04 1.268745e+00
9.765625e-02 1.218750e+00 2.502662e-04 1.288445e+00
9.765625e-02 1.312500e+00 2.954881e-04 1.281740e+00
9.765625e-02 1.406250e+00 3.612578e-04 1.273871e+00
9.765625e-02 1.500000e+00 4.302414e-04 1.267675e+00
9.765625e-02 1.593750e+00 5.176613e-04 1.264825e+00
9.765625e-02 1.687500e+00 6.089179e-04 1.270036e+00
9.765625e-02 1.781250e+00 6.858264e-04 1.273031e+00
9.765625e-02 1.875000e+00 7.733943e-04 1.271072e+00
9.765625e-02 1.968750e+00 8.730968e-04 1.269847e+00
9.765625e-02 2.062500e+00 9.733147e-04 1.270377e+00
9.765625e-02 2.156250e+00 1.070548e-03 1.270664e+00
9.765625e-02 2.250000e+00 1.170488e-03 1.270584e+00
9.765625e-02 2.343750e+00 1.269491e-03 1.270512e+00
9.765625e-02 2.437500e+00 1.367404e-03 1.270539e+00
9.765625e-02 2.531250e+00 1.461265e-03 1.270537e+00
9.765625e-02 2.625000e+00 1.551829e-03 1.270544e+00
9.765625e-02 2.718750e+00 1.636412e-03 1.270536e+00
9.765625e-02 2.812500e+00 1.715072e-03 1.270541e+00
9.765625e-02 2.906250e+00 1.785827e-03 1.270538e+00
9.765625e-02 3.000000e+00 1.848226e-03 1.270539e+00
9.765625e-02 3.093750e+00 1.901145e-03 1.270540e+00
9.765625e-02 3.187500e+00 1.943536e-03 1.270537e+00
9.765625e-02 3.281250e+00 1.975306e-03 1.270542e+00
9.765625e-02 3.375000e+00 1.994767e-03 1.270536e+00
9.765625e-02 3.468750e+00 2.003031e-03 1.270547e+00
9.765625e-02 3.562500e+00 1.997838e-03 1.270528e+00
9.765625e-02 3.656250e+00 1.981206e-03 1.270525e+00
9.765625e-02 3.750000e+00 1.949911e-03 1.270565e+00
9.765625e-02 3.843750e+00 1.909317e-03 1.270687e+00
9.765625e-02 3.937500e+00 1.857046e-03 1.270376e+00
9.765625e-02 4.031250e+00 1.789266e-03 1.269847e+00
9.765625e-02 4.125000e+00 1.700151e-03 1.270951e+00
9.765625e-02 4.218750e+00 1.624613e-03 1.273124e+00
9.765625e-02 4.312500e+00 1.554766e-03 1.270354e+00
9.765625e-02 4.406250e+00 1.435048e-03 1.264827e+00
9.765625e-02 4.500000e+00 1.289479e-03 1.266857e+00
9.765625e-02 4.593750e+00 1.179706e-03 1.273422e+00
9.765625e-02 4.687500e+00 1.052378e-03 1.281983e+00
9.765625e-02 4.781250e+00 9.788290e-04 1.290111e+00
9.765625e-02 4.875000e+00 9.232839e-04 1.271730e+00
9.765625e-02 4.968750e+00 7.632775e-04 1.244411e+00
9.765625e-02 5.062500e+00 6.294833e-04 1.225268e+00
9.765625e-02 5.156250e+00 4.687322e-04 1.204476e+00
9.765625e-02 5.250000e+00 3.127476e-04 1.231681e+00
9.765625e-02 5.343750e+00 2.256916e-04 1.282451e+00
9.765625e-02 5.437500e+00 1.329466e-04 1.401103e+00
9.765625e-02 5.531250e+00 1.109840e-04 1.554526e+00
9.765625e-02 5.625000e+00 7.214771e-05 -1.405486e+00
9.765625e-02 5.718750e+00 7.981255e-05 -1.252199e+00
9.765625e-02 5.812500e+00 5.495180e-05 -1.131825e+00
9.765625e-02 5.906250e+00 6.703707e-05 -1.065483e+00
