x y z value
9.765625e-02 9.375000e-02 8.666600e-07 -1.292541e+00
9.765625e-02 1.875000e-01 2.311392e-06 -1.356349e+00
9.765625e-02 2.812500e-01 3.514903e-06 -1.405670e+00
9.765625e-02 3.750000e-01 6.431846e-06 -1.473288e+00
9.765625e-02 4.687500e-01 8.443316e-06 -1.532611e+00
9.765625e-02 5.625000e-01 1.320300e-05 1.529069e+00
9.765625e-02 6.562500e-01 1.694506e-05 1.457562e+00
9.765625e-02 7.500000e-01 2.524153e-05 1.373763e+00
9.765625e-02 8.437500e-01 3.325601e-05 1.307316e+00
9.765625e-02 9.375000e-01 4.860636e-05 1.238744e+00
9.765625e-02 1.031250e+00 6.548127e-05 1.196397e+00
9.765625e-02 1.125000e+00 9.204645e-05 1.156503e+00
9.765625e-02 1.218750e+00 1.231763e-04 1.143972e+00
9.765625e-02 1.312500e+00 1.618973e-04 1.133022e+00
9.765625e-02 1.406250e+00 2.095064e-04 1.142722e+00
9.765625e-02 1.500000e+00 2.543977e-04 1.152529e+00
9.765625e-02 1.593750e+00 3.119465e-04 1.170523e+00
9.765625e-02 1.687500e+00 3.535577e-04 1.188470e+00
9.765625e-02 1.781250e+00 4.052209e-04 1.200405e+00
9.765625e-02 1.875000e+00 4.433718e-04 1.212024e+00
9.765625e-02 1.968750e+00 4.816381e-04 1.208694e+00
9.765625e-02 2.062500e+00 5.294150e-04 1.203843e+00
9.765625e-02 2.156250e+00 5.660343e-04 1.193241e+00
9.765625e-02 2.250000e+00 6.377106e-04 1.183122e+00
9.765625e-02 2.343750e+00 7.066210e-04 1.179728e+00
9.765625e-02 2.437500e+00 7.707918e-04 1.176403e+00
9.765625e-02 2.531250e+00 8.353593e-04 1.185872e+00
9.765625e-02 2.625000e+00 8.722100e-04 1.197008e+00
9.765625e-02 2.718750e+00 9.158333e-04 1.198770e+00
9.765625e-02 2.812500e+00 9.535395e-04 1.197653e+00
9.765625e-02 2.906250e+00 9.854821e-04 1.186768e+00
9.765625e-02 3.000000e+00 1.025990e-03 1.176595e+00
9.765625e-02 3.093750e+00 1.048256e-03 1.185393e+00
9.765625e-02 3.187500e+00 1.078346e-03 1.197085e+00
9.765625e-02 3.281250e+00 1.104667e-03 1.199407e+00
9.765625e-02 3.375000e+00 1.121176e-03 1.198160e+00
9.765625e-02 3.468750e+00 1.145851e-03 1.187092e+00
9.765625e-02 3.562500e+00 1.130945e-03 1.176130e+00
9.765625e-02 3.656250e+00 1.104129e-03 1.177940e+00
9.765625e-02 3.750000e+00 1.062834e-03 1.181462e+00
9.765625e-02 3.843750e+00 1.006561e-03 1.191752e+00
9.765625e-02 3.937500e+00 1.004278e-03 1.204102e+00
9.765625e-02 4.031250e+00 9.832539e-04 1.210699e+00
9.765625e-02 4.125000e+00 9.731845e-04 1.214942e+00
9.765625e-02 4.218750e+00 9.618462e-04 1.204022e+00
9.765625e-02 4.312500e+00 9.098510e-04 1.190535e+00
9.765625e-02 4.406250e+00 8.686783e-04 1.170930e+00
9.765625e-02 4.500000e+00 7.719646e-04 1.150092e+00
9.765625e-02 4.593750e+00 6.885705e-04 1.137066e+00
9.765625e-02 4.687500e+00 5.810207e-04 1.125287e+00
9.765625e-02 4.781250e+00 4.809611e-04 1.133675e+00
9.765625e-02 4.875000e+00 3.933558e-04 1.147619e+00
9.765625e-02 4.968750e+00 3.079686e-04 1.189126e+00
9.765625e-02 5.062500e+00 2.528520e-04 1.239430e+00
9.765625e-02 5.156250e+00 1.956385e-04 1.316380e+00
9.765625e-02 5.250000e+00 1.694167e-04 1.396551e+00
9.765625e-02 5.343750e+00 1.355882e-04 1.491417e+00
9.765625e-02 5.437500e+00 1.271389e-04 -1.567690e+00
9.765625e-02 5.531250e+00 1.047566e-04 -1.483376e+00
9.765625e-02 5.625000e+00 1.033545e-04 -1.424386e+00
9.765625e-02 5.718750e+00 8.262384e-05 -1.364535e+00
9.765625e-02 5.812500e+00 8.256057e-05 -1.335783e+00
9.765625e-02 5.906250e+00 5.994610e-05 -1.293013e+00
9.765625e-02 6.000000e+00 6.844225e-05 -1.283772e+00
1.953125e-01 9.375000e-02 -1.152081e-06 -1.020750e+00
1.953125e-01 1.875000e-01 -2.707121e-06 -1.093022e+00
1.953125e-01 2.812500e-01 -5.007937e-06 -1.118504e+00
1.953125e-01 3.750000e-01 -7.143558e-06 -1.165436e+00
1.953125e-01 4.687500e-01 -1.122724e-05 -1.207171e+00
1.953125e-01 5.625000e-01 -1.501397e-05 -1.277179e+00
1.953125e-01 6.562500e-01 -2.174256e-05 -1.335911e+00
1.953125e-01 7.500000e-01 -2.908227e-05 -1.413274e+00
1.953125e-01 8.437500e-01 -4.130178e-05 -1.472438e+00
1.953125e-01 9.375000e-01 -5.628612e-05 -1.539190e+00
1.953125e-01 1.031250e+00 -7.852588e-05 1.561568e+00
1.953125e-01 1.125000e+00 -1.066925e-04 1.520170e+00
1.953125e-01 1.218750e+00 -1.426338e-04 1.505898e+00
1.953125e-01 1.312500e+00 -1.876549e-04 1.492796e+00
1.953125e-01 1.406250e+00 -2.358371e-04 1.500112e+00
1.953125e-01 1.500000e+00 -2.945242e-04 1.508714e+00
