x y z value
9.765625e-02 9.375000e-02 7.643490e-08 -8.841071e-01
9.765625e-02 1.875000e-01 1.722384e-07 -9.050394e-01
9.765625e-02 2.812500e-01 7.904027e-07 -9.709009e-01
9.765625e-02 3.750000e-01 1.148015e-06 -1.009742e+00
9.765625e-02 4.687500e-01 2.294995e-06 -1.093054e+00
9.765625e-02 5.625000e-01 3.101773e-06 -1.156508e+00
9.765625e-02 6.562500e-01 5.134192e-06 -1.247135e+00
9.765625e-02 7.500000e-01 6.958880e-06 -1.314266e+00
9.765625e-02 8.437500e-01 1.055103e-05 -1.392127e+00
9.765625e-02 9.375000e-01 1.460337e-05 -1.439118e+00
9.765625e-02 1.031250e+00 2.055266e-05 -1.486451e+00
9.765625e-02 1.125000e+00 2.870098e-05 -1.503069e+00
9.765625e-02 1.218750e+00 3.711581e-05 -1.516964e+00
9.765625e-02 1.312500e+00 5.074476e-05 -1.509718e+00
9.765625e-02 1.406250e+00 6.047289e-05 -1.499025e+00
9.765625e-02 1.500000e+00 7.754756e-05 -1.482716e+00
9.765625e-02 1.593750e+00 8.761936e-05 -1.462996e+00
9.765625e-02 1.687500e+00 1.015766e-04 -1.453050e+00
9.765625e-02 1.781250e+00 1.135381e-04 -1.442808e+00
9.765625e-02 1.875000e+00 1.211208e-04 -1.447171e+00
9.765625e-02 1.968750e+00 1.379891e-04 -1.455194e+00
9.765625e-02 2.062500e+00 1.485879e-04 -1.464395e+00
9.765625e-02 2.156250e+00 1.689994e-04 -1.475004e+00
9.765625e-02 2.250000e+00 1.930341e-04 -1.473197e+00
9.765625e-02 2.343750e+00 2.073627e-04 -1.468879e+00
9.765625e-02 2.437500e+00 2.279500e-04 -1.462318e+00
9.765625e-02 2.531250e+00 2.382681e-04 -1.455050e+00
9.765625e-02 2.625000e+00 2.445412e-04 -1.459806e+00
9.765625e-02 2.718750e+00 2.603631e-04 -1.467556e+00
9.765625e-02 2.812500e+00 2.725427e-04 -1.466966e+00
9.765625e-02 2.906250e+00 2.891051e-04 -1.463317e+00
9.765625e-02 3.000000e+00 3.080938e-04 -1.461993e+00
9.765625e-02 3.093750e+00 3.092558e-04 -1.463535e+00
9.765625e-02 3.187500e+00 3.086656e-04 -1.467125e+00
9.765625e-02 3.281250e+00 3.138600e-04 -1.467866e+00
9.765625e-02 3.375000e+00 3.135502e-04 -1.460255e+00
9.765625e-02 3.468750e+00 3.252201e-04 -1.454300e+00
9.765625e-02 3.562500e+00 3.347984e-04 -1.460790e+00
9.765625e-02 3.656250e+00 3.260706e-04 -1.468742e+00
9.765625e-02 3.750000e+00 3.210084e-04 -1.474160e+00
9.765625e-02 3.843750e+00 3.020752e-04 -1.476707e+00
9.765625e-02 3.937500e+00 2.810069e-04 -1.466495e+00
9.765625e-02 4.031250e+00 2.799192e-04 -1.455114e+00
9.765625e-02 4.125000e+00 2.663080e-04 -1.445415e+00
9.765625e-02 4.218750e+00 2.686653e-04 -1.439647e+00
9.765625e-02 4.312500e+00 2.623412e-04 -1.449107e+00
9.765625e-02 4.406250e+00 2.458961e-04 -1.461089e+00
9.765625e-02 4.500000e+00 2.344294e-04 -1.482549e+00
9.765625e-02 4.593750e+00 2.009937e-04 -1.502618e+00
9.765625e-02 4.687500e+00 1.795297e-04 -1.516596e+00
9.765625e-02 4.781250e+00 1.456258e-04 -1.526166e+00
9.765625e-02 4.875000e+00 1.201926e-04 -1.514178e+00
9.765625e-02 4.968750e+00 9.637349e-05 -1.494754e+00
9.765625e-02 5.062500e+00 7.485750e-05 -1.443539e+00
9.765625e-02 5.156250e+00 6.187785e-05 -1.385384e+00
9.765625e-02 5.250000e+00 4.697668e-05 -1.296158e+00
9.765625e-02 5.343750e+00 4.123485e-05 -1.212712e+00
9.765625e-02 5.437500e+00 3.116324e-05 -1.111141e+00
9.765625e-02 5.531250e+00 2.891200e-05 -1.036946e+00
9.765625e-02 5.625000e+00 2.084591e-05 -9.536149e-01
9.765625e-02 5.718750e+00 1.966765e-05 -9.145487e-01
9.765625e-02 5.812500e+00 1.153742e-05 -8.608496e-01
9.765625e-02 5.906250e+00 9.630814e-06 -8.704435e-01
9.765625e-02 6.000000e+00 1.718002e-08 -8.337822e-01
1.953125e-01 9.375000e-02 8.252754e-07 -1.401733e+00
1.953125e-01 1.875000e-01 1.275650e-06 -1.399256e+00
1.953125e-01 2.812500e-01 2.760718e-06 -1.453061e+00
1.953125e-01 3.750000e-01 1.990083e-06 -1.502328e+00
1.953125e-01 4.687500e-01 4.426016e-06 1.551813e+00
1.953125e-01 5.625000e-01 3.452343e-06 1.481706e+00
1.953125e-01 6.562500e-01 7.014932e-06 1.384028e+00
1.953125e-01 7.500000e-01 6.954429e-06 1.310279e+00
1.953125e-01 8.437500e-01 1.323250e-05 1.225882e+00
1.953125e-01 9.375000e-01 1.739280e-05 1.175347e+00
1.953125e-01 1.031250e+00 2.815810e-05 1.124897e+00
1.953125e-01 1.125000e+00 4.227928e-05 1.108402e+00
1.953125e-01 1.218750e+00 5.621511e-05 1.094213e+00
1.953125e-01 1.312500e+00 8.504281e-05 1.103324e+00
1.953125e-01 1.406250e+00 9.645875e-05 1.114975e+00
1.953125e-01 1.500000e+00 1.336621e-04 1.132945e+00
1.953125e-01 1.593750e+00 1.405303e-04 1.153713e+00
1.953125e-01 1.687500e+00 1.641354e-04 1.163952e+00
1.953125e-01 1.781250e+00 1.774374e-04 1.174469e+00
1.953125e-01 1.875000e+00 1.765817e-04 1.169110e+00
1.953125e-01 1.968750e+00 2.103315e-04 1.160510e+00
1.953125e-01 2.062500e+00 2.169855e-04 1.150692e+00
1.953125e-01 2.156250e+00 2.605483e-04 1.139773e+00
1.953125e-01 2.250000e+00 3.111224e-04 1.142283e+00
1.953125e-01 2.343750e+00 3.248658e-04 1.146931e+00
1.953125e-01 2.437500e+00 3.660805e-04 1.153769e+00
1.953125e-01 2.531250e+00 3.698410e-04 1.161128e+00
1.953125e-01 2.625000e+00 3.643158e-04 1.155748e+00
1.953125e-01 2.718750e+00 4.021505e-04 1.147851e+00
1.953125e-01 2.812500e+00 4.235557e-04 1.148757e+00
1.953125e-01 2.906250e+00 4.495286e-04 1.152271e+00
1.953125e-01 3.000000e+00 4.857174e-04 1.153668e+00
1.953125e-01 3.093750e+00 4.803817e-04 1.152640e+00
1.953125e-01 3.187500e+00 4.811258e-04 1.148769e+00
1.953125e-01 3.281250e+00 4.874980e-04 1.147228e+00
1.953125e-01 3.375000e+00 4.675943e-04 1.155068e+00
1.953125e-01 3.468750e+00 5.014057e-04 1.161638e+00
1.953125e-01 3.562500e+00 5.317827e-04 1.155278e+00
1.953125e-01 3.656250e+00 5.110444e-04 1.147585e+00
1.953125e-01 3.750000e+00 5.202345e-04 1.141754e+00
1.953125e-01 3.843750e+00 4.718094e-04 1.138259e+00
1.953125e-01 3.937500e+00 4.149900e-04 1.148419e+00
1.953125e-01 4.031250e+00 4.268687e-04 1.159783e+00
1.953125e-01 4.125000e+00 3.845726e-04 1.170174e+00
1.953125e-01 4.218750e+00 4.135426e-04 1.177159e+00
1.953125e-01 4.312500e+00 4.153578e-04 1.167930e+00
1.953125e-01 4.406250e+00 3.912741e-04 1.156438e+00
1.953125e-01 4.500000e+00 4.007785e-04 1.134194e+00
1.953125e-01 4.593750e+00 3.259972e-04 1.112921e+00
1.953125e-01 4.687500e+00 3.058220e-04 1.097686e+00
1.953125e-01 4.781250e+00 2.304095e-04 1.085801e+00
1.953125e-01 4.875000e+00 1.837624e-04 1.097092e+00
1.953125e-01 4.968750e+00 1.386686e-04 1.115035e+00
1.953125e-01 5.062500e+00 9.163067e-05 1.168057e+00
1.953125e-01 5.156250e+00 7.772439e-05 1.228502e+00
