x y z value
9.765625e-02 9.375000e-02 3.611435e-07 -8.528367e-01
9.765625e-02 1.875000e-01 1.185835e-06 -9.173856e-01
9.765625e-02 2.812500e-01 2.120356e-06 -9.378793e-01
9.765625e-02 3.750000e-01 3.992128e-06 -9.855383e-01
9.765625e-02 4.687500e-01 5.642580e-06 -1.020771e+00
9.765625e-02 5.625000e-01 8.731805e-06 -1.075879e+00
9.765625e-02 6.562500e-01 1.144800e-05 -1.122082e+00
9.765625e-02 7.500000e-01 1.641238e-05 -1.181992e+00
9.765625e-02 8.437500e-01 2.122711e-05 -1.234627e+00
9.765625e-02 9.375000e-01 2.911561e-05 -1.295210e+00
9.765625e-02 1.031250e+00 3.699756e-05 -1.339251e+00
9.765625e-02 1.125000e+00 5.013009e-05 -1.384410e+00
9.765625e-02 1.218750e+00 6.529260e-05 -1.416980e+00
9.765625e-02 1.312500e+00 8.459929e-05 -1.451224e+00
9.765625e-02 1.406250e+00 1.052234e-04 -1.462053e+00
9.765625e-02 1.500000e+00 1.316818e-04 -1.468815e+00
9.765625e-02 1.593750e+00 1.643732e-04 -1.463116e+00
9.765625e-02 1.687500e+00 1.960583e-04 -1.459448e+00
9.765625e-02 1.781250e+00 2.354120e-04 -1.450562e+00
9.765625e-02 1.875000e+00 2.613554e-04 -1.440696e+00
9.765625e-02 1.968750e+00 2.909851e-04 -1.422228e+00
9.765625e-02 2.062500e+00 3.198075e-04 -1.401310e+00
9.765625e-02 2.156250e+00 3.536412e-04 -1.395761e+00
9.765625e-02 2.250000e+00 3.790290e-04 -1.393276e+00
9.765625e-02 2.343750e+00 4.030835e-04 -1.404549e+00
9.765625e-02 2.437500e+00 4.253174e-04 -1.417144e+00
9.765625e-02 2.531250e+00 4.358639e-04 -1.423849e+00
9.765625e-02 2.625000e+00 4.740868e-04 -1.428026e+00
9.765625e-02 2.718750e+00 5.035257e-04 -1.424417e+00
9.765625e-02 2.812500e+00 5.477618e-04 -1.420551e+00
9.765625e-02 2.906250e+00 5.981543e-04 -1.417551e+00
9.765625e-02 3.000000e+00 6.130728e-04 -1.416514e+00
9.765625e-02 3.093750e+00 6.371922e-04 -1.419348e+00
9.765625e-02 3.187500e+00 6.247998e-04 -1.422887e+00
9.765625e-02 3.281250e+00 6.078659e-04 -1.427009e+00
9.765625e-02 3.375000e+00 6.097072e-04 -1.429337e+00
9.765625e-02 3.468750e+00 5.954780e-04 -1.423841e+00
9.765625e-02 3.562500e+00 6.154901e-04 -1.416003e+00
9.765625e-02 3.656250e+00 6.267290e-04 -1.402758e+00
9.765625e-02 3.750000e+00 6.296120e-04 -1.390697e+00
9.765625e-02 3.843750e+00 6.324392e-04 -1.392758e+00
9.765625e-02 3.937500e+00 6.166322e-04 -1.398556e+00
9.765625e-02 4.031250e+00 6.012430e-04 -1.419356e+00
9.765625e-02 4.125000e+00 5.800495e-04 -1.440922e+00
9.765625e-02 4.218750e+00 5.611223e-04 -1.453757e+00
9.765625e-02 4.312500e+00 5.047429e-04 -1.465157e+00
9.765625e-02 4.406250e+00 4.536894e-04 -1.471399e+00
9.765625e-02 4.500000e+00 3.939276e-04 -1.477622e+00
9.765625e-02 4.593750e+00 3.393452e-04 -1.471536e+00
9.765625e-02 4.687500e+00 2.955536e-04 -1.458641e+00
9.765625e-02 4.781250e+00 2.488649e-04 -1.422563e+00
9.765625e-02 4.875000e+00 2.099291e-04 -1.382685e+00
9.765625e-02 4.968750e+00 1.723857e-04 -1.330648e+00
9.765625e-02 5.062500e+00 1.516705e-04 -1.276050e+00
9.765625e-02 5.156250e+00 1.272654e-04 -1.207040e+00
9.765625e-02 5.250000e+00 1.138703e-04 -1.143978e+00
9.765625e-02 5.343750e+00 9.572097e-05 -1.077742e+00
9.765625e-02 5.437500e+00 8.828720e-05 -1.026137e+00
9.765625e-02 5.531250e+00 7.355314e-05 -9.708557e-01
9.765625e-02 5.625000e+00 6.782756e-05 -9.372123e-01
9.765625e-02 5.718750e+00 5.301346e-05 -8.965342e-01
9.765625e-02 5.812500e+00 4.789272e-05 -8.867358e-01
9.765625e-02 5.906250e+00 3.103358e-05 -8.593020e-01
9.765625e-02 6.000000e+00 2.907480e-05 -8.536768e-01
1.953125e-01 9.375000e-02 -7.163285e-08 -1.494026e+00
1.953125e-01 1.875000e-01 4.322705e-07 -1.503470e+00
1.953125e-01 2.812500e-01 -6.334637e-07 -1.498473e+00
1.953125e-01 3.750000e-01 -7.702561e-07 -1.540299e+00
1.953125e-01 4.687500e-01 -2.711437e-06 1.568874e+00
1.953125e-01 5.625000e-01 -3.137720e-06 1.516839e+00
1.953125e-01 6.562500e-01 -6.318700e-06 1.471433e+00
1.953125e-01 7.500000e-01 -7.408343e-06 1.410411e+00
1.953125e-01 8.437500e-01 -1.197592e-05 1.355521e+00
1.953125e-01 9.375000e-01 -1.413328e-05 1.290520e+00
1.953125e-01 1.031250e+00 -2.093700e-05 1.242226e+00
1.953125e-01 1.125000e+00 -2.450419e-05 1.191325e+00
1.953125e-01 1.218750e+00 -3.231422e-05 1.155540e+00
1.953125e-01 1.312500e+00 -3.831707e-05 1.117634e+00
1.953125e-01 1.406250e+00 -4.863953e-05 1.104928e+00
1.953125e-01 1.500000e+00 -5.849142e-05 1.095548e+00
1.953125e-01 1.593750e+00 -6.851433e-05 1.102207e+00
1.953125e-01 1.687500e+00 -8.351369e-05 1.106856e+00
1.953125e-01 1.781250e+00 -8.650865e-05 1.116610e+00
1.953125e-01 1.875000e+00 -1.089817e-04 1.126821e+00
1.953125e-01 1.968750e+00 -1.220734e-04 1.146690e+00
1.953125e-01 2.062500e+00 -1.396728e-04 1.169182e+00
1.953125e-01 2.156250e+00 -1.495371e-04 1.175650e+00
1.953125e-01 2.250000e+00 -1.653047e-04 1.179382e+00
1.953125e-01 2.343750e+00 -1.758117e-04 1.167024e+00
1.953125e-01 2.437500e+00 -1.848677e-04 1.153215e+00
1.953125e-01 2.531250e+00 -2.121378e-04 1.145372e+00
1.953125e-01 2.625000e+00 -2.093436e-04 1.140041e+00
1.953125e-01 2.718750e+00 -2.335285e-04 1.144165e+00
1.953125e-01 2.812500e+00 -2.400251e-04 1.148686e+00
1.953125e-01 2.906250e+00 -2.349619e-04 1.152526e+00
1.953125e-01 3.000000e+00 -2.624427e-04 1.154330e+00
1.953125e-01 3.093750e+00 -2.488878e-04 1.151164e+00
1.953125e-01 3.187500e+00 -2.688836e-04 1.147129e+00
1.953125e-01 3.281250e+00 -2.800744e-04 1.142052e+00
1.953125e-01 3.375000e+00 -2.675785e-04 1.138770e+00
1.953125e-01 3.468750e+00 -2.896910e-04 1.144670e+00
1.953125e-01 3.562500e+00 -2.716661e-04 1.153026e+00
1.953125e-01 3.656250e+00 -2.736307e-04 1.167854e+00
1.953125e-01 3.750000e+00 -2.772813e-04 1.181404e+00
1.953125e-01 3.843750e+00 -2.686351e-04 1.179201e+00
1.953125e-01 3.937500e+00 -2.692252e-04 1.173441e+00
1.953125e-01 4.031250e+00 -2.560243e-04 1.150978e+00
1.953125e-01 4.125000e+00 -2.427881e-04 1.128007e+00
1.953125e-01 4.218750e+00 -2.067091e-04 1.114323e+00
1.953125e-01 4.312500e+00 -2.101374e-04 1.101656e+00
1.953125e-01 4.406250e+00 -1.857180e-04 1.094170e+00
1.953125e-01 4.500000e+00 -1.712852e-04 1.086561e+00
1.953125e-01 4.593750e+00 -1.545345e-04 1.093602e+00
1.953125e-01 4.687500e+00 -1.315429e-04 1.107146e+00
1.953125e-01 4.781250e+00 -1.201514e-04 1.146610e+00
1.953125e-01 4.875000e+00 -1.025944e-04 1.189684e+00
1.953125e-01 4.968750e+00 -9.703304e-05 1.247553e+00
1.953125e-01 5.062500e+00 -7.572889e-05 1.306626e+00
1.953125e-01 5.156250e+00 -7.194382e-05 1.381609e+00
1.953125e-01 5.250000e+00 -5.404878e-05 1.447353e+00
1.953125e-01 5.343750e+00 -5.338609e-05 1.516439e+00
1.953125e-01 5.437500e+00 -3.472530e-05 1.566611e+00
1.953125e-01 5.531250e+00 -3.649521e-05 -1.521004e+00
1.953125e-01 5.625000e+00 -1.698236e-05 -1.491645e+00
1.953125e-01 5.718750e+00 -2.218612e-05 -1.455664e+00
1.953125e-01 5.812500e+00 2.769386e-06 -1.447994e+00
1.953125e-01 5.906250e+00 -2.745173e-07 -1.456032e+00
1.953125e-01 6.000000e+00 9.449737e-06 -1.491441e+00
2.929688e-01 9.375000e-02 1.350424e-06 -9.797181e-01
2.929688e-01 1.875000e-01 4.689280e-06 -1.012501e+00
2.929688e-01 2.812500e-01 5.324814e-06 -1.036396e+00
2.929688e-01 3.750000e-01 1.118655e-05 -1.097688e+00
2.929688e-01 4.687500e-01 1.517189e-05 -1.134314e+00
2.929688e-01 5.625000e-01 2.615665e-05 -1.187125e+00
2.929688e-01 6.562500e-01 3.194852e-05 -1.232819e+00
2.929688e-01 7.500000e-01 4.916015e-05 -1.291801e+00
2.929688e-01 8.437500e-01 6.055243e-05 -1.344305e+00
2.929688e-01 9.375000e-01 8.664870e-05 -1.405213e+00
2.929688e-01 1.031250e+00 1.050621e-04 -1.449722e+00
2.929688e-01 1.125000e+00 1.470490e-04 -1.495960e+00
2.929688e-01 1.218750e+00 1.901974e-04 -1.529000e+00
2.929688e-01 1.312500e+00 2.492631e-04 -1.564170e+00
2.929688e-01 1.406250e+00 3.058148e-04 1.566094e+00
2.929688e-01 1.500000e+00 3.829028e-04 1.558583e+00
2.929688e-01 1.593750e+00 4.863835e-04 1.564465e+00
2.929688e-01 1.687500e+00 5.760245e-04 1.568219e+00
2.929688e-01 1.781250e+00 7.125708e-04 -1.564499e+00
2.929688e-01 1.875000e+00 7.697648e-04 -1.554583e+00
2.929688e-01 1.968750e+00 8.579494e-04 -1.535792e+00
2.929688e-01 2.062500e+00 9.389043e-04 -1.514451e+00
2.929688e-01 2.156250e+00 1.050505e-03 -1.508641e+00
2.929688e-01 2.250000e+00 1.121784e-03 -1.505818e+00
2.929688e-01 2.343750e+00 1.190186e-03 -1.517336e+00
2.929688e-01 2.437500e+00 1.254953e-03 -1.530171e+00
2.929688e-01 2.531250e+00 1.245871e-03 -1.537075e+00
2.929688e-01 2.625000e+00 1.386914e-03 -1.541536e+00
2.929688e-01 2.718750e+00 1.457283e-03 -1.537787e+00
2.929688e-01 2.812500e+00 1.607810e-03 -1.533845e+00
2.929688e-01 2.906250e+00 1.802166e-03 -1.530734e+00
2.929688e-01 3.000000e+00 1.812946e-03 -1.529537e+00
2.929688e-01 3.093750e+00 1.920592e-03 -1.532491e+00
2.929688e-01 3.187500e+00 1.843049e-03 -1.536074e+00
2.929688e-01 3.281250e+00 1.760010e-03 -1.540349e+00
2.929688e-01 3.375000e+00 1.785834e-03 -1.542862e+00
2.929688e-01 3.468750e+00 1.700822e-03 -1.537206e+00
2.929688e-01 3.562500e+00 1.804856e-03 -1.529294e+00
2.929688e-01 3.656250e+00 1.849455e-03 -1.515706e+00
2.929688e-01 3.750000e+00 1.858178e-03 -1.503327e+00
2.929688e-01 3.843750e+00 1.880764e-03 -1.505481e+00
2.929688e-01 3.937500e+00 1.818885e-03 -1.511299e+00
2.929688e-01 4.031250e+00 1.774557e-03 -1.532547e+00
2.929688e-01 4.125000e+00 1.711856e-03 -1.554493e+00
