x y z value
9.765625e-02 9.375000e-02 1.876142e-07 -1.237415e+00
9.765625e-02 1.875000e-01 -1.619597e-07 -1.389137e+00
9.765625e-02 2.812500e-01 4.130493e-08 1.368915e+00
9.765625e-02 3.750000e-01 -7.951099e-07 1.130534e+00
9.765625e-02 4.687500e-01 1.129971e-07 9.333167e-01
9.765625e-02 5.625000e-01 1.903151e-06 9.266767e-01
9.765625e-02 6.562500e-01 1.894834e-06 9.311752e-01
9.765625e-02 7.500000e-01 5.171130e-06 9.512947e-01
9.765625e-02 8.437500e-01 4.467686e-06 9.690924e-01
9.765625e-02 9.375000e-01 4.252155e-06 9.645431e-01
9.765625e-02 1.031250e+00 7.534246e-06 9.594619e-01
9.765625e-02 1.125000e+00 1.075072e-05 9.600113e-01
9.765625e-02 1.218750e+00 1.265503e-05 9.607764e-01
9.765625e-02 1.312500e+00 1.585280e-05 9.607061e-01
9.765625e-02 1.406250e+00 1.896940e-05 9.606556e-01
9.765625e-02 1.500000e+00 2.305225e-05 9.606404e-01
9.765625e-02 1.593750e+00 2.667058e-05 9.606616e-01
9.765625e-02 1.687500e+00 3.139133e-05 9.606467e-01
9.765625e-02 1.781250e+00 3.553177e-05 9.606598e-01
9.765625e-02 1.875000e+00 4.076207e-05 9.606478e-01
9.765625e-02 1.968750e+00 4.528416e-05 9.606586e-01
9.765625e-02 2.062500e+00 5.082758e-05 9.606490e-01
9.765625e-02 2.156250e+00 5.556784e-05 9.606575e-01
9.765625e-02 2.250000e+00 6.119030e-05 9.606500e-01
9.765625e-02 2.343750e+00 6.595699e-05 9.606565e-01
9.765625e-02 2.437500e+00 7.139756e-05 9.606509e-01
9.765625e-02 2.531250e+00 7.598199e-05 9.606556e-01
9.765625e-02 2.625000e+00 8.096741e-05 9.606518e-01
9.765625e-02 2.718750e+00 8.515554e-05 9.606547e-01
9.765625e-02 2.812500e+00 8.941600e-05 9.606527e-01
9.765625e-02 2.906250e+00 9.300077e-05 9.606539e-01
9.765625e-02 3.000000e+00 9.628619e-05 9.606535e-01
9.765625e-02 3.093750e+00 9.907999e-05 9.606531e-01
9.765625e-02 3.187500e+00 1.011758e-04 9.606543e-01
9.765625e-02 3.281250e+00 1.030224e-04 9.606522e-01
9.765625e-02 3.375000e+00 1.037643e-04 9.606552e-01
9.765625e-02 3.468750e+00 1.045492e-04 9.606514e-01
9.765625e-02 3.562500e+00 1.038355e-04 9.606560e-01
9.765625e-02 3.656250e+00 1.034953e-04 9.606505e-01
9.765625e-02 3.750000e+00 1.012964e-04 9.606570e-01
9.765625e-02 3.843750e+00 9.982447e-05 9.606495e-01
9.765625e-02 3.937500e+00 9.618933e-05 9.606580e-01
9.765625e-02 4.031250e+00 9.364010e-05 9.606484e-01
9.765625e-02 4.125000e+00 8.869820e-05 9.606592e-01
9.765625e-02 4.218750e+00 8.518715e-05 9.606472e-01
9.765625e-02 4.312500e+00 7.914421e-05 9.606607e-01
