x y z value
9.765625e-02 9.375000e-02 4.559303e-07 -8.491080e-01
9.765625e-02 1.875000e-01 1.294858e-06 -9.263831e-01
9.765625e-02 2.812500e-01 2.488218e-06 -9.383259e-01
9.765625e-02 3.750000e-01 4.351476e-06 -9.908539e-01
9.765625e-02 4.687500e-01 6.390703e-06 -1.016339e+00
9.765625e-02 5.625000e-01 9.565017e-06 -1.071601e+00
9.765625e-02 6.562500e-01 1.296728e-05 -1.114171e+00
9.765625e-02 7.500000e-01 1.766681e-05 -1.175929e+00
9.765625e-02 8.437500e-01 2.274109e-05 -1.218174e+00
9.765625e-02 9.375000e-01 3.093449e-05 -1.273732e+00
9.765625e-02 1.031250e+00 4.074864e-05 -1.321283e+00
9.765625e-02 1.125000e+00 5.279357e-05 -1.375832e+00
9.765625e-02 1.218750e+00 6.709297e-05 -1.406998e+00
9.765625e-02 1.312500e+00 8.586342e-05 -1.436717e+00
9.765625e-02 1.406250e+00 1.097118e-04 -1.448796e+00
9.765625e-02 1.500000e+00 1.380135e-04 -1.462326e+00
9.765625e-02 1.593750e+00 1.745168e-04 -1.470152e+00
9.765625e-02 1.687500e+00 2.024948e-04 -1.473762e+00
9.765625e-02 1.781250e+00 2.380813e-04 -1.459835e+00
9.765625e-02 1.875000e+00 2.726586e-04 -1.441157e+00
9.765625e-02 1.968750e+00 3.134996e-04 -1.425055e+00
9.765625e-02 2.062500e+00 3.500867e-04 -1.408396e+00
9.765625e-02 2.156250e+00 3.879518e-04 -1.407145e+00
9.765625e-02 2.250000e+00 4.089797e-04 -1.404564e+00
9.765625e-02 2.343750e+00 4.244865e-04 -1.405596e+00
9.765625e-02 2.437500e+00 4.468679e-04 -1.406861e+00
9.765625e-02 2.531250e+00 4.580724e-04 -1.406204e+00
9.765625e-02 2.625000e+00 5.010565e-04 -1.410047e+00
9.765625e-02 2.718750e+00 5.367160e-04 -1.415545e+00
9.765625e-02 2.812500e+00 5.816623e-04 -1.423902e+00
9.765625e-02 2.906250e+00 6.325378e-04 -1.430803e+00
9.765625e-02 3.000000e+00 6.470321e-04 -1.434791e+00
9.765625e-02 3.093750e+00 6.718338e-04 -1.433438e+00
9.765625e-02 3.187500e+00 6.594879e-04 -1.427464e+00
9.765625e-02 3.281250e+00 6.449701e-04 -1.419500e+00
9.765625e-02 3.375000e+00 6.434695e-04 -1.411748e+00
9.765625e-02 3.468750e+00 6.264290e-04 -1.405313e+00
9.765625e-02 3.562500e+00 6.500105e-04 -1.403736e+00
9.765625e-02 3.656250e+00 6.626524e-04 -1.401176e+00
9.765625e-02 3.750000e+00 6.799763e-04 -1.400552e+00
9.765625e-02 3.843750e+00 6.943843e-04 -1.404538e+00
9.765625e-02 3.937500e+00 6.741283e-04 -1.407497e+00
9.765625e-02 4.031250e+00 6.478491e-04 -1.425099e+00
9.765625e-02 4.125000e+00 6.072351e-04 -1.443502e+00
9.765625e-02 4.218750e+00 5.678956e-04 -1.463244e+00
9.765625e-02 4.312500e+00 5.185273e-04 -1.480221e+00
9.765625e-02 4.406250e+00 4.798759e-04 -1.479521e+00
