x y z value
9.765625e-02 9.375000e-02 -2.426451e-07 -8.243750e-01
9.765625e-02 1.875000e-01 -3.758415e-07 -1.034236e+00
9.765625e-02 2.812500e-01 -1.515444e-06 -1.505455e+00
9.765625e-02 3.750000e-01 -3.812788e-06 1.419468e+00
9.765625e-02 4.687500e-01 -9.632637e-06 1.366920e+00
9.765625e-02 5.625000e-01 -1.855280e-05 1.357585e+00
9.765625e-02 6.562500e-01 -3.167214e-05 1.385736e+00
9.765625e-02 7.500000e-01 -4.924238e-05 1.392860e+00
9.765625e-02 8.437500e-01 -7.084244e-05 1.388933e+00
9.765625e-02 9.375000e-01 -9.785563e-05 1.387732e+00
9.765625e-02 1.031250e+00 -1.308858e-04 1.388227e+00
9.765625e-02 1.125000e+00 -1.696459e-04 1.388176e+00
9.765625e-02 1.218750e+00 -2.143813e-04 1.388273e+00
9.765625e-02 1.312500e+00 -2.650073e-04 1.388164e+00
9.765625e-02 1.406250e+00 -3.215873e-04 1.388259e+00
9.765625e-02 1.500000e+00 -3.837092e-04 1.388175e+00
9.765625e-02 1.593750e+00 -4.512525e-04 1.388251e+00
9.765625e-02 1.687500e+00 -5.235645e-04 1.388182e+00
9.765625e-02 1.781250e+00 -6.003413e-04 1.388244e+00
9.765625e-02 1.875000e+00 -6.807093e-04 1.388188e+00
9.765625e-02 1.968750e+00 -7.641951e-04 1.388239e+00
9.765625e-02 2.062500e+00 -8.497471e-04 1.388194e+00
9.765625e-02 2.156250e+00 -9.367446e-04 1.388234e+00
9.765625e-02 2.250000e+00 -1.024014e-03 1.388198e+00
9.765625e-02 2.343750e+00 -1.110817e-03 1.388229e+00
9.765625e-02 2.437500e+00 -1.195924e-03 1.388203e+00
9.765625e-02 2.531250e+00 -1.278518e-03 1.388225e+00
9.765625e-02 2.625000e+00 -1.357386e-03 1.388207e+00
9.765625e-02 2.718750e+00 -1.431672e-03 1.388221e+00
9.765625e-02 2.812500e+00 -1.500258e-03 1.388211e+00
9.765625e-02 2.906250e+00 -1.562296e-03 1.388217e+00
9.765625e-02 3.000000e+00 -1.616835e-03 1.388215e+00
9.765625e-02 3.093750e+00 -1.663078e-03 1.388213e+00
9.765625e-02 3.187500e+00 -1.700316e-03 1.388219e+00
9.765625e-02 3.281250e+00 -1.727845e-03 1.388209e+00
9.765625e-02 3.375000e+00 -1.745258e-03 1.388223e+00
9.765625e-02 3.468750e+00 -1.751983e-03 1.388205e+00
9.765625e-02 3.562500e+00 -1.747961e-03 1.388227e+00
9.765625e-02 3.656250e+00 -1.732789e-03 1.388201e+00
9.765625e-02 3.750000e+00 -1.706786e-03 1.388231e+00
9.765625e-02 3.843750e+00 -1.669741e-03 1.388196e+00
9.765625e-02 3.937500e+00 -1.622364e-03 1.388236e+00
9.765625e-02 4.031250e+00 -1.564651e-03 1.388191e+00
9.765625e-02 4.125000e+00 -1.497698e-03 1.388241e+00
9.765625e-02 4.218750e+00 -1.421715e-03 1.388185e+00
9.765625e-02 4.312500e+00 -1.338150e-03 1.388248e+00
9.765625e-02 4.406250e+00 -1.247424e-03 1.388178e+00
9.765625e-02 4.500000e+00 -1.151288e-03 1.388255e+00
9.765625e-02 4.593750e+00 -1.050357e-03 1.388170e+00
9.765625e-02 4.687500e+00 -9.466163e-04 1.388263e+00
9.765625e-02 4.781250e+00 -8.408738e-04 1.388163e+00
9.765625e-02 4.875000e+00 -7.352918e-04 1.388299e+00
9.765625e-02 4.968750e+00 -6.304918e-04 1.388095e+00
9.765625e-02 5.062500e+00 -5.285244e-04 1.387882e+00
9.765625e-02 5.156250e+00 -4.326901e-04 1.388648e+00
9.765625e-02 5.250000e+00 -3.450742e-04 1.393111e+00
9.765625e-02 5.343750e+00 -2.582838e-04 1.386737e+00
9.765625e-02 5.437500e+00 -1.786437e-04 1.358272e+00
9.765625e-02 5.531250e+00 -1.129495e-04 1.358583e+00
9.765625e-02 5.625000e+00 -5.776543e-05 1.411646e+00
9.765625e-02 5.718750e+00 -2.988357e-05 -1.498790e+00
9.765625e-02 5.812500e+00 -1.241782e-05 -9.833910e-01
9.765625e-02 5.906250e+00 -1.507067e-05 -7.534469e-01
9.765625e-02 6.000000e+00 -9.845978e-06 -6.077531e-01
1.953125e-01 9.375000e-02 3.835863e-07 -1.099984e+00
1.953125e-01 1.875000e-01 2.641270e-06 -1.333937e+00
1.953125e-01 2.812500e-01 5.895744e-07 1.325350e+00
1.953125e-01 3.750000e-01 1.624135e-05 1.126825e+00
1.953125e-01 4.687500e-01 3.341918e-05 1.074879e+00
1.953125e-01 5.625000e-01 8.199065e-05 1.066564e+00
1.953125e-01 6.562500e-01 1.380427e-04 1.094863e+00
1.953125e-01 7.500000e-01 1.925903e-04 1.101637e+00
1.953125e-01 8.437500e-01 2.793570e-04 1.097656e+00
1.953125e-01 9.375000e-01 3.934364e-04 1.096493e+00
1.953125e-01 1.031250e+00 5.245904e-04 1.096993e+00
1.953125e-01 1.125000e+00 6.797759e-04 1.096940e+00
1.953125e-01 1.218750e+00 8.581512e-04 1.097037e+00
1.953125e-01 1.312500e+00 1.062008e-03 1.096928e+00
1.953125e-01 1.406250e+00 1.287528e-03 1.097023e+00
1.953125e-01 1.500000e+00 1.537543e-03 1.096938e+00
1.953125e-01 1.593750e+00 1.806807e-03 1.097015e+00
1.953125e-01 1.687500e+00 2.097797e-03 1.096946e+00
1.953125e-01 1.781250e+00 2.403918e-03 1.097008e+00
1.953125e-01 1.875000e+00 2.727268e-03 1.096952e+00
1.953125e-01 1.968750e+00 3.060207e-03 1.097003e+00
1.953125e-01 2.062500e+00 3.404335e-03 1.096957e+00
1.953125e-01 2.156250e+00 3.751370e-03 1.096997e+00
1.953125e-01 2.250000e+00 4.102300e-03 1.096962e+00
1.953125e-01 2.343750e+00 4.448679e-03 1.096993e+00
1.953125e-01 2.437500e+00 4.790778e-03 1.096967e+00
1.953125e-01 2.531250e+00 5.120519e-03 1.096989e+00
1.953125e-01 2.625000e+00 5.437355e-03 1.096971e+00
1.953125e-01 2.718750e+00 5.734141e-03 1.096985e+00
1.953125e-01 2.812500e+00 6.009430e-03 1.096975e+00
1.953125e-01 2.906250e+00 6.257562e-03 1.096981e+00
1.953125e-01 3.000000e+00 6.476136e-03 1.096979e+00
1.953125e-01 3.093750e+00 6.661489e-03 1.096977e+00
1.953125e-01 3.187500e+00 6.810249e-03 1.096983e+00
1.953125e-01 3.281250e+00 6.921187e-03 1.096973e+00
1.953125e-01 3.375000e+00 6.989975e-03 1.096987e+00
1.953125e-01 3.468750e+00 7.018160e-03 1.096969e+00
1.953125e-01 3.562500e+00 7.000513e-03 1.096991e+00
1.953125e-01 3.656250e+00 6.941570e-03 1.096965e+00
1.953125e-01 3.750000e+00 6.835307e-03 1.096995e+00
1.953125e-01 3.843750e+00 6.689304e-03 1.096960e+00
1.953125e-01 3.937500e+00 6.496899e-03 1.097000e+00
1.953125e-01 4.031250e+00 6.268615e-03 1.096955e+00
1.953125e-01 4.125000e+00 5.997342e-03 1.097005e+00
1.953125e-01 4.218750e+00 5.696285e-03 1.096949e+00
1.953125e-01 4.312500e+00 5.358118e-03 1.097012e+00
1.953125e-01 4.406250e+00 4.998301e-03 1.096942e+00
1.953125e-01 4.500000e+00 4.609555e-03 1.097019e+00
1.953125e-01 4.593750e+00 4.209033e-03 1.096934e+00
1.953125e-01 4.687500e+00 3.789782e-03 1.097027e+00
1.953125e-01 4.781250e+00 3.369664e-03 1.096927e+00
1.953125e-01 4.875000e+00 2.942682e-03 1.097063e+00
1.953125e-01 4.968750e+00 2.530404e-03 1.096858e+00
1.953125e-01 5.062500e+00 2.122032e-03 1.096646e+00
1.953125e-01 5.156250e+00 1.710323e-03 1.097422e+00
1.953125e-01 5.250000e+00 1.344180e-03 1.101871e+00
1.953125e-01 5.343750e+00 1.122837e-03 1.095317e+00
1.953125e-01 5.437500e+00 7.967930e-04 1.066950e+00
1.953125e-01 5.531250e+00 4.027511e-04 1.069578e+00
1.953125e-01 5.625000e+00 2.377021e-04 1.122929e+00
1.953125e-01 5.718750e+00 1.289367e-05 1.332728e+00
1.953125e-01 5.812500e+00 7.442507e-05 -1.284786e+00
1.953125e-01 5.906250e+00 3.328198e-05 -1.040020e+00
1.953125e-01 6.000000e+00 1.141567e-04 -8.908886e-01
2.929688e-01 9.375000e-02 -1.201133e-06 -8.304278e-01
2.929688e-01 1.875000e-01 -4.147115e-07 -1.078906e+00
2.929688e-01 2.812500e-01 -1.066848e-05 -1.534274e+00
2.929688e-01 3.750000e-01 -1.045608e-05 1.413294e+00
2.929688e-01 4.687500e-01 -3.540596e-05 1.360142e+00
2.929688e-01 5.625000e-01 -4.736458e-05 1.350958e+00
2.929688e-01 6.562500e-01 -8.290446e-05 1.378882e+00
2.929688e-01 7.500000e-01 -1.544677e-04 1.385754e+00
2.929688e-01 8.437500e-01 -2.196493e-04 1.381838e+00
2.929688e-01 9.375000e-01 -2.946211e-04 1.380666e+00
2.929688e-01 1.031250e+00 -3.959767e-04 1.381161e+00
2.929688e-01 1.125000e+00 -5.134231e-04 1.381109e+00
2.929688e-01 1.218750e+00 -6.498479e-04 1.381205e+00
2.929688e-01 1.312500e+00 -8.018960e-04 1.381097e+00
2.929688e-01 1.406250e+00 -9.745375e-04 1.381192e+00
2.929688e-01 1.500000e+00 -1.161267e-03 1.381107e+00
2.929688e-01 1.593750e+00 -1.367308e-03 1.381184e+00
2.929688e-01 1.687500e+00 -1.584710e-03 1.381114e+00
2.929688e-01 1.781250e+00 -1.818860e-03 1.381177e+00
2.929688e-01 1.875000e+00 -2.060550e-03 1.381121e+00
2.929688e-01 1.968750e+00 -2.315082e-03 1.381171e+00
2.929688e-01 2.062500e+00 -2.572454e-03 1.381126e+00
2.929688e-01 2.156250e+00 -2.837586e-03 1.381166e+00
2.929688e-01 2.250000e+00 -3.100246e-03 1.381131e+00
2.929688e-01 2.343750e+00 -3.364646e-03 1.381161e+00
2.929688e-01 2.437500e+00 -3.620960e-03 1.381135e+00
2.929688e-01 2.531250e+00 -3.872353e-03 1.381157e+00
2.929688e-01 2.625000e+00 -4.110091e-03 1.381139e+00
2.929688e-01 2.718750e+00 -4.335951e-03 1.381153e+00
2.929688e-01 2.812500e+00 -4.542983e-03 1.381143e+00
2.929688e-01 2.906250e+00 -4.731269e-03 1.381149e+00
2.929688e-01 3.000000e+00 -4.896288e-03 1.381147e+00
2.929688e-01 3.093750e+00 -5.036175e-03 1.381145e+00
2.929688e-01 3.187500e+00 -5.149406e-03 1.381151e+00
2.929688e-01 3.281250e+00 -5.231985e-03 1.381141e+00
2.929688e-01 3.375000e+00 -5.285838e-03 1.381155e+00
2.929688e-01 3.468750e+00 -5.304742e-03 1.381137e+00
2.929688e-01 3.562500e+00 -5.294367e-03 1.381159e+00
2.929688e-01 3.656250e+00 -5.246279e-03 1.381133e+00
2.929688e-01 3.750000e+00 -5.170008e-03 1.381164e+00
2.929688e-01 3.843750e+00 -5.055028e-03 1.381128e+00
2.929688e-01 3.937500e+00 -4.914651e-03 1.381168e+00
2.929688e-01 4.031250e+00 -4.736503e-03 1.381123e+00
2.929688e-01 4.125000e+00 -4.537381e-03 1.381174e+00
2.929688e-01 4.218750e+00 -4.303422e-03 1.381118e+00
2.929688e-01 4.312500e+00 -4.054410e-03 1.381180e+00
2.929688e-01 4.406250e+00 -3.775459e-03 1.381111e+00
2.929688e-01 4.500000e+00 -3.488647e-03 1.381188e+00
2.929688e-01 4.593750e+00 -3.178593e-03 1.381103e+00
2.929688e-01 4.687500e+00 -2.868804e-03 1.381196e+00
2.929688e-01 4.781250e+00 -2.544562e-03 1.381095e+00
2.929688e-01 4.875000e+00 -2.229613e-03 1.381232e+00
2.929688e-01 4.968750e+00 -1.903449e-03 1.381027e+00
2.929688e-01 5.062500e+00 -1.594581e-03 1.380814e+00
2.929688e-01 5.156250e+00 -1.337173e-03 1.381589e+00
2.929688e-01 5.250000e+00 -1.089838e-03 1.386058e+00
2.929688e-01 5.343750e+00 -6.774157e-04 1.379525e+00
2.929688e-01 5.437500e+00 -4.438227e-04 1.350838e+00
2.929688e-01 5.531250e+00 -4.060142e-04 1.353131e+00
2.929688e-01 5.625000e+00 -1.711767e-04 1.410455e+00
2.929688e-01 5.718750e+00 -2.077789e-04 -1.518823e+00
2.929688e-01 5.812500e+00 -2.116568e-05 -1.020636e+00
2.929688e-01 5.906250e+00 -7.900440e-05 -7.732436e-01
2.929688e-01 6.000000e+00 6.263171e-05 -6.249260e-01
3.906250e-01 9.375000e-02 -1.800144e-06 -8.894772e-01
3.906250e-01 1.875000e-01 3.887442e-06 -1.125933e+00
3.906250e-01 2.812500e-01 -1.774697e-05 -1.566530e+00
3.906250e-01 3.750000e-01 8.398134e-07 1.375637e+00
3.906250e-01 4.687500e-01 -2.000071e-05 1.320594e+00
3.906250e-01 5.625000e-01 2.307897e-05 1.311644e+00
3.906250e-01 6.562500e-01 3.290284e-05 1.339783e+00
3.906250e-01 7.500000e-01 -2.317171e-05 1.346634e+00
3.906250e-01 8.437500e-01 -2.582323e-05 1.342695e+00
3.906250e-01 9.375000e-01 -1.029965e-05 1.341526e+00
3.906250e-01 1.031250e+00 -1.927409e-05 1.342023e+00
3.906250e-01 1.125000e+00 -2.553213e-05 1.341970e+00
3.906250e-01 1.218750e+00 -3.522460e-05 1.342067e+00
3.906250e-01 1.312500e+00 -3.949717e-05 1.341959e+00
3.906250e-01 1.406250e+00 -5.203371e-05 1.342053e+00
3.906250e-01 1.500000e+00 -5.772154e-05 1.341969e+00
3.906250e-01 1.593750e+00 -7.253672e-05 1.342045e+00
3.906250e-01 1.687500e+00 -7.927937e-05 1.341976e+00
3.906250e-01 1.781250e+00 -9.595526e-05 1.342038e+00
3.906250e-01 1.875000e+00 -1.036446e-04 1.341982e+00
3.906250e-01 1.968750e+00 -1.215513e-04 1.342033e+00
3.906250e-01 2.062500e+00 -1.299997e-04 1.341988e+00
3.906250e-01 2.156250e+00 -1.483559e-04 1.342028e+00
3.906250e-01 2.250000e+00 -1.573245e-04 1.341992e+00
3.906250e-01 2.343750e+00 -1.752367e-04 1.342023e+00
3.906250e-01 2.437500e+00 -1.844471e-04 1.341997e+00
3.906250e-01 2.531250e+00 -2.009582e-04 1.342019e+00
3.906250e-01 2.625000e+00 -2.101064e-04 1.342001e+00
3.906250e-01 2.718750e+00 -2.242512e-04 1.342015e+00
3.906250e-01 2.812500e+00 -2.330240e-04 1.342005e+00
3.906250e-01 2.906250e+00 -2.438866e-04 1.342011e+00
3.906250e-01 3.000000e+00 -2.519781e-04 1.342009e+00
3.906250e-01 3.093750e+00 -2.587503e-04 1.342007e+00
3.906250e-01 3.187500e+00 -2.658792e-04 1.342013e+00
3.906250e-01 3.281250e+00 -2.679147e-04 1.342003e+00
3.906250e-01 3.375000e+00 -2.738403e-04 1.342017e+00
3.906250e-01 3.468750e+00 -2.707030e-04 1.341999e+00
3.906250e-01 3.562500e+00 -2.752395e-04 1.342021e+00
3.906250e-01 3.656250e+00 -2.667422e-04 1.341995e+00
3.906250e-01 3.750000e+00 -2.697705e-04 1.342025e+00
3.906250e-01 3.843750e+00 -2.560027e-04 1.341990e+00
3.906250e-01 3.937500e+00 -2.574793e-04 1.342030e+00
3.906250e-01 4.031250e+00 -2.388198e-04 1.341985e+00
3.906250e-01 4.125000e+00 -2.387819e-04 1.342035e+00
3.906250e-01 4.218750e+00 -2.158982e-04 1.341979e+00
3.906250e-01 4.312500e+00 -2.144644e-04 1.342042e+00
3.906250e-01 4.406250e+00 -1.882976e-04 1.341973e+00
3.906250e-01 4.500000e+00 -1.856705e-04 1.342049e+00
3.906250e-01 4.593750e+00 -1.573424e-04 1.341964e+00
3.906250e-01 4.687500e+00 -1.536812e-04 1.342057e+00
3.906250e-01 4.781250e+00 -1.256949e-04 1.341957e+00
3.906250e-01 4.875000e+00 -1.229387e-04 1.342093e+00
3.906250e-01 4.968750e+00 -8.144438e-05 1.341888e+00
3.906250e-01 5.062500e+00 -6.533195e-05 1.341676e+00
3.906250e-01 5.156250e+00 -1.440708e-04 1.342451e+00
3.906250e-01 5.250000e+00 -1.821721e-04 1.346919e+00
3.906250e-01 5.343750e+00 2.571901e-04 1.340390e+00
3.906250e-01 5.437500e+00 2.525143e-04 1.311700e+00
3.906250e-01 5.531250e+00 -1.867344e-04 1.313691e+00
3.906250e-01 5.625000e+00 -1.406021e-05 1.371060e+00
3.906250e-01 5.718750e+00 -3.616749e-04 -1.552120e+00
3.906250e-01 5.812500e+00 9.205008e-05 -1.059956e+00
3.906250e-01 5.906250e+00 -9.402598e-05 -8.264711e-01
3.906250e-01 6.000000e+00 2.607797e-04 -6.796149e-01
4.882812e-01 9.375000e-02 2.296141e-06 -5.384310e-01
4.882812e-01 1.875000e-01 2.882412e-05 -7.713173e-01
4.882812e-01 2.812500e-01 3.278617e-06 -1.213281e+00
4.882812e-01 3.750000e-01 1.533842e-04 -1.414664e+00
4.882812e-01 4.687500e-01 3.168460e-04 -1.469033e+00
4.882812e-01 5.625000e-01 7.950555e-04 -1.477723e+00
4.882812e-01 6.562500e-01 1.339646e-03 -1.449786e+00
4.882812e-01 7.500000e-01 1.852937e-03 -1.442972e+00
4.882812e-01 8.437500e-01 2.688259e-03 -1.446878e+00
4.882812e-01 9.375000e-01 3.792440e-03 -1.448043e+00
4.882812e-01 1.031250e+00 5.055442e-03 -1.447548e+00
4.882812e-01 1.125000e+00 6.550905e-03 -1.447601e+00
4.882812e-01 1.218750e+00 8.269021e-03 -1.447505e+00
4.882812e-01 1.312500e+00 1.023449e-02 -1.447613e+00
4.882812e-01 1.406250e+00 1.240666e-02 -1.447518e+00
4.882812e-01 1.500000e+00 1.481703e-02 -1.447603e+00
4.882812e-01 1.593750e+00 1.741057e-02 -1.447526e+00
4.882812e-01 1.687500e+00 2.021595e-02 -1.447595e+00
4.882812e-01 1.781250e+00 2.316455e-02 -1.447533e+00
4.882812e-01 1.875000e+00 2.628185e-02 -1.447589e+00
4.882812e-01 1.968750e+00 2.948882e-02 -1.447539e+00
4.882812e-01 2.062500e+00 3.280637e-02 -1.447584e+00
4.882812e-01 2.156250e+00 3.614919e-02 -1.447544e+00
4.882812e-01 2.250000e+00 3.953222e-02 -1.447579e+00
4.882812e-01 2.343750e+00 4.286885e-02 -1.447548e+00
4.882812e-01 2.437500e+00 4.616660e-02 -1.447575e+00
4.882812e-01 2.531250e+00 4.934311e-02 -1.447553e+00
4.882812e-01 2.625000e+00 5.239717e-02 -1.447570e+00
4.882812e-01 2.718750e+00 5.525641e-02 -1.447557e+00
4.882812e-01 2.812500e+00 5.790975e-02 -1.447566e+00
4.882812e-01 2.906250e+00 6.030052e-02 -1.447561e+00
4.882812e-01 3.000000e+00 6.240691e-02 -1.447563e+00
4.882812e-01 3.093750e+00 6.419318e-02 -1.447565e+00
4.882812e-01 3.187500e+00 6.562632e-02 -1.447559e+00
4.882812e-01 3.281250e+00 6.669601e-02 -1.447568e+00
4.882812e-01 3.375000e+00 6.735797e-02 -1.447555e+00
4.882812e-01 3.468750e+00 6.763075e-02 -1.447572e+00
4.882812e-01 3.562500e+00 6.745925e-02 -1.447551e+00
4.882812e-01 3.656250e+00 6.689297e-02 -1.447577e+00
4.882812e-01 3.750000e+00 6.586698e-02 -1.447546e+00
4.882812e-01 3.843750e+00 6.446228e-02 -1.447581e+00
4.882812e-01 3.937500e+00 6.260569e-02 -1.447541e+00
4.882812e-01 4.031250e+00 6.040856e-02 -1.447586e+00
4.882812e-01 4.125000e+00 5.779154e-02 -1.447536e+00
4.882812e-01 4.218750e+00 5.489352e-02 -1.447592e+00
4.882812e-01 4.312500e+00 5.163154e-02 -1.447530e+00
4.882812e-01 4.406250e+00 4.816755e-02 -1.447599e+00
4.882812e-01 4.500000e+00 4.441796e-02 -1.447522e+00
4.882812e-01 4.593750e+00 4.056189e-02 -1.447607e+00
4.882812e-01 4.687500e+00 3.651829e-02 -1.447514e+00
4.882812e-01 4.781250e+00 3.247308e-02 -1.447615e+00
4.882812e-01 4.875000e+00 2.835462e-02 -1.447478e+00
4.882812e-01 4.968750e+00 2.438886e-02 -1.447683e+00
4.882812e-01 5.062500e+00 2.045401e-02 -1.447896e+00
4.882812e-01 5.156250e+00 1.645933e-02 -1.447121e+00
4.882812e-01 5.250000e+00 1.291240e-02 -1.442644e+00
4.882812e-01 5.343750e+00 1.090844e-02 -1.449175e+00
4.882812e-01 5.437500e+00 7.791338e-03 -1.477945e+00
4.882812e-01 5.531250e+00 3.820500e-03 -1.475984e+00
4.882812e-01 5.625000e+00 2.187071e-03 -1.418319e+00
4.882812e-01 5.718750e+00 4.637004e-05 -1.199823e+00
4.882812e-01 5.812500e+00 8.195472e-04 -7.056202e-01
4.882812e-01 5.906250e+00 2.876949e-04 -4.739266e-01
4.882812e-01 6.000000e+00 1.132164e-03 -3.288035e-01
5.859375e-01 9.375000e-02 -2.648340e-06 -2.078499e-01
5.859375e-01 1.875000e-01 1.581451e-05 -4.411454e-01
5.859375e-01 2.812500e-01 -3.412172e-05 -8.833327e-01
5.859375e-01 3.750000e-01 4.833474e-05 -1.084879e+00
5.859375e-01 4.687500e-01 5.821073e-05 -1.138824e+00
5.859375e-01 5.625000e-01 2.798298e-04 -1.147756e+00
5.859375e-01 6.562500e-01 4.622131e-04 -1.119929e+00
5.859375e-01 7.500000e-01 5.096583e-04 -1.113055e+00
5.859375e-01 8.437500e-01 7.532234e-04 -1.116944e+00
5.859375e-01 9.375000e-01 1.112350e-03 -1.118115e+00
5.859375e-01 1.031250e+00 1.472383e-03 -1.117623e+00
5.859375e-01 1.125000e+00 1.906920e-03 -1.117675e+00
5.859375e-01 1.218750e+00 2.401259e-03 -1.117578e+00
5.859375e-01 1.312500e+00 2.979898e-03 -1.117687e+00
5.859375e-01 1.406250e+00 3.604364e-03 -1.117592e+00
5.859375e-01 1.500000e+00 4.313129e-03 -1.117677e+00
5.859375e-01 1.593750e+00 5.059024e-03 -1.117600e+00
5.859375e-01 1.687500e+00 5.883701e-03 -1.117669e+00
5.859375e-01 1.781250e+00 6.732034e-03 -1.117607e+00
5.859375e-01 1.875000e+00 7.648026e-03 -1.117663e+00
5.859375e-01 1.968750e+00 8.571139e-03 -1.117613e+00
5.859375e-01 2.062500e+00 9.545461e-03 -1.117658e+00
5.859375e-01 2.156250e+00 1.050827e-02 -1.117618e+00
5.859375e-01 2.250000e+00 1.150115e-02 -1.117653e+00
5.859375e-01 2.343750e+00 1.246296e-02 -1.117622e+00
5.859375e-01 2.437500e+00 1.342991e-02 -1.117648e+00
5.859375e-01 2.531250e+00 1.434661e-02 -1.117627e+00
5.859375e-01 2.625000e+00 1.524091e-02 -1.117644e+00
5.859375e-01 2.718750e+00 1.606743e-02 -1.117631e+00
5.859375e-01 2.812500e+00 1.684281e-02 -1.117640e+00
5.859375e-01 2.906250e+00 1.753576e-02 -1.117634e+00
5.859375e-01 3.000000e+00 1.814914e-02 -1.117636e+00
5.859375e-01 3.093750e+00 1.866947e-02 -1.117638e+00
5.859375e-01 3.187500e+00 1.908367e-02 -1.117633e+00
5.859375e-01 3.281250e+00 1.939915e-02 -1.117642e+00
5.859375e-01 3.375000e+00 1.958540e-02 -1.117629e+00
5.859375e-01 3.468750e+00 1.967289e-02 -1.117646e+00
5.859375e-01 3.562500e+00 1.961295e-02 -1.117624e+00
5.859375e-01 3.656250e+00 1.946021e-02 -1.117651e+00
5.859375e-01 3.750000e+00 1.914804e-02 -1.117620e+00
5.859375e-01 3.843750e+00 1.875510e-02 -1.117655e+00
5.859375e-01 3.937500e+00 1.819791e-02 -1.117615e+00
5.859375e-01 4.031250e+00 1.757777e-02 -1.117660e+00
5.859375e-01 4.125000e+00 1.679643e-02 -1.117610e+00
5.859375e-01 4.218750e+00 1.597515e-02 -1.117666e+00
5.859375e-01 4.312500e+00 1.500392e-02 -1.117604e+00
5.859375e-01 4.406250e+00 1.401996e-02 -1.117673e+00
5.859375e-01 4.500000e+00 1.290543e-02 -1.117596e+00
5.859375e-01 4.593750e+00 1.180856e-02 -1.117681e+00
5.859375e-01 4.687500e+00 1.060824e-02 -1.117588e+00
5.859375e-01 4.781250e+00 9.454227e-03 -1.117688e+00
5.859375e-01 4.875000e+00 8.229800e-03 -1.117552e+00
5.859375e-01 4.968750e+00 7.125517e-03 -1.117757e+00
5.859375e-01 5.062500e+00 5.981825e-03 -1.117970e+00
5.859375e-01 5.156250e+00 4.637313e-03 -1.117196e+00
5.859375e-01 5.250000e+00 3.503058e-03 -1.112716e+00
5.859375e-01 5.343750e+00 3.752498e-03 -1.119225e+00
5.859375e-01 5.437500e+00 2.821108e-03 -1.148026e+00
5.859375e-01 5.531250e+00 7.792123e-04 -1.146275e+00
5.859375e-01 5.625000e+00 6.190954e-04 -1.088400e+00
5.859375e-01 5.718750e+00 -6.762673e-04 -8.690459e-01
5.859375e-01 5.812500e+00 4.045601e-04 -3.756926e-01
5.859375e-01 5.906250e+00 -8.906850e-05 -1.431686e-01
5.859375e-01 6.000000e+00 8.432416e-04 6.750801e-04
6.835938e-01 9.375000e-02 -6.919094e-06 -9.406696e-02
6.835938e-01 1.875000e-01 3.220064e-06 -3.272184e-01
6.835938e-01 2.812500e-01 -6.519386e-05 -7.697068e-01
6.835938e-01 3.750000e-01 -4.948352e-05 -9.711085e-01
6.835938e-01 4.687500e-01 -1.785294e-04 -1.025155e+00
6.835938e-01 5.625000e-01 -1.994216e-04 -1.034271e+00
6.835938e-01 6.562500e-01 -3.544115e-04 -1.006365e+00
6.835938e-01 7.500000e-01 -7.289209e-04 -9.994496e-01
6.835938e-01 8.437500e-01 -1.031563e-03 -1.003351e+00
6.835938e-01 9.375000e-01 -1.363957e-03 -1.004528e+00
6.835938e-01 1.031250e+00 -1.837372e-03 -1.004034e+00
