x y z value
9.765625e-02 9.375000e-02 -2.780343e-07 -8.475845e-01
9.765625e-02 1.875000e-01 -3.959274e-07 -9.785303e-01
9.765625e-02 2.812500e-01 -7.620515e-07 -1.042637e+00
9.765625e-02 3.750000e-01 -1.055788e-06 -1.223782e+00
9.765625e-02 4.687500e-01 -2.030152e-06 -1.346576e+00
9.765625e-02 5.625000e-01 -3.457563e-06 -1.507132e+00
9.765625e-02 6.562500e-01 -6.069486e-06 1.561107e+00
9.765625e-02 7.500000e-01 -1.062973e-05 1.494451e+00
9.765625e-02 8.437500e-01 -1.506510e-05 1.491579e+00
9.765625e-02 9.375000e-01 -2.376920e-05 1.501099e+00
9.765625e-02 1.031250e+00 -2.980200e-05 1.521491e+00
9.765625e-02 1.125000e+00 -3.935833e-05 1.551378e+00
9.765625e-02 1.218750e+00 -5.151697e-05 1.553909e+00
9.765625e-02 1.312500e+00 -6.169663e-05 1.547779e+00
9.765625e-02 1.406250e+00 -7.559299e-05 1.540944e+00
9.765625e-02 1.500000e+00 -8.933467e-05 1.534792e+00
9.765625e-02 1.593750e+00 -1.034484e-04 1.537892e+00
9.765625e-02 1.687500e+00 -1.219153e-04 1.542248e+00
9.765625e-02 1.781250e+00 -1.407871e-04 1.541406e+00
9.765625e-02 1.875000e+00 -1.585382e-04 1.539968e+00
9.765625e-02 1.968750e+00 -1.776108e-04 1.540097e+00
9.765625e-02 2.062500e+00 -1.978816e-04 1.540445e+00
9.765625e-02 2.156250e+00 -2.182253e-04 1.540408e+00
9.765625e-02 2.250000e+00 -2.384725e-04 1.540367e+00
9.765625e-02 2.343750e+00 -2.586634e-04 1.540357e+00
9.765625e-02 2.437500e+00 -2.785034e-04 1.540375e+00
9.765625e-02 2.531250e+00 -2.977347e-04 1.540366e+00
9.765625e-02 2.625000e+00 -3.161035e-04 1.540372e+00
9.765625e-02 2.718750e+00 -3.333990e-04 1.540367e+00
9.765625e-02 2.812500e+00 -3.493740e-04 1.540371e+00
9.765625e-02 2.906250e+00 -3.638193e-04 1.540368e+00
9.765625e-02 3.000000e+00 -3.765206e-04 1.540369e+00
9.765625e-02 3.093750e+00 -3.872902e-04 1.540370e+00
9.765625e-02 3.187500e+00 -3.959600e-04 1.540368e+00
9.765625e-02 3.281250e+00 -4.023739e-04 1.540372e+00
9.765625e-02 3.375000e+00 -4.064244e-04 1.540366e+00
9.765625e-02 3.468750e+00 -4.079997e-04 1.540374e+00
9.765625e-02 3.562500e+00 -4.070526e-04 1.540365e+00
9.765625e-02 3.656250e+00 -4.035037e-04 1.540369e+00
9.765625e-02 3.750000e+00 -3.974614e-04 1.540352e+00
9.765625e-02 3.843750e+00 -3.890046e-04 1.540422e+00
9.765625e-02 3.937500e+00 -3.778163e-04 1.540438e+00
9.765625e-02 4.031250e+00 -3.636189e-04 1.540132e+00
9.765625e-02 4.125000e+00 -3.486644e-04 1.539887e+00
9.765625e-02 4.218750e+00 -3.336346e-04 1.541337e+00
9.765625e-02 4.312500e+00 -3.120486e-04 1.542460e+00
9.765625e-02 4.406250e+00 -2.852885e-04 1.538349e+00
9.765625e-02 4.500000e+00 -2.669838e-04 1.534173e+00
9.765625e-02 4.593750e+00 -2.483475e-04 1.539712e+00
