x y z value
9.765625e-02 9.375000e-02 1.216885e-07 -8.860107e-01
9.765625e-02 1.875000e-01 4.021883e-07 -8.959228e-01
9.765625e-02 2.812500e-01 1.025902e-06 -9.655067e-01
9.765625e-02 3.750000e-01 1.778913e-06 -9.931644e-01
9.765625e-02 4.687500e-01 2.933334e-06 -1.072928e+00
9.765625e-02 5.625000e-01 4.359858e-06 -1.125645e+00
9.765625e-02 6.562500e-01 6.430183e-06 -1.211383e+00
9.765625e-02 7.500000e-01 9.197589e-06 -1.272542e+00
9.765625e-02 8.437500e-01 1.292692e-05 -1.349663e+00
9.765625e-02 9.375000e-01 1.842388e-05 -1.399042e+00
9.765625e-02 1.031250e+00 2.484942e-05 -1.450898e+00
9.765625e-02 1.125000e+00 3.510467e-05 -1.475975e+00
9.765625e-02 1.218750e+00 4.496811e-05 -1.496397e+00
9.765625e-02 1.312500e+00 6.143238e-05 -1.498308e+00
9.765625e-02 1.406250e+00 7.448785e-05 -1.492607e+00
9.765625e-02 1.500000e+00 9.533332e-05 -1.481081e+00
9.765625e-02 1.593750e+00 1.106474e-04 -1.461837e+00
9.765625e-02 1.687500e+00 1.294931e-04 -1.449184e+00
9.765625e-02 1.781250e+00 1.464719e-04 -1.433115e+00
9.765625e-02 1.875000e+00 1.580775e-04 -1.429387e+00
9.765625e-02 1.968750e+00 1.774058e-04 -1.429947e+00
9.765625e-02 2.062500e+00 1.885622e-04 -1.437194e+00
9.765625e-02 2.156250e+00 2.096355e-04 -1.450628e+00
9.765625e-02 2.250000e+00 2.320281e-04 -1.455159e+00
9.765625e-02 2.343750e+00 2.551841e-04 -1.459088e+00
9.765625e-02 2.437500e+00 2.899732e-04 -1.456970e+00
9.765625e-02 2.531250e+00 3.028851e-04 -1.449412e+00
9.765625e-02 2.625000e+00 3.135912e-04 -1.443386e+00
9.765625e-02 2.718750e+00 3.329152e-04 -1.438046e+00
9.765625e-02 2.812500e+00 3.413481e-04 -1.442727e+00
9.765625e-02 2.906250e+00 3.601593e-04 -1.453362e+00
9.765625e-02 3.000000e+00 3.842255e-04 -1.457474e+00
9.765625e-02 3.093750e+00 3.838655e-04 -1.454244e+00
9.765625e-02 3.187500e+00 3.842790e-04 -1.443926e+00
9.765625e-02 3.281250e+00 4.007142e-04 -1.437525e+00
9.765625e-02 3.375000e+00 4.056081e-04 -1.441733e+00
9.765625e-02 3.468750e+00 4.157954e-04 -1.448452e+00
9.765625e-02 3.562500e+00 4.245488e-04 -1.456950e+00
9.765625e-02 3.656250e+00 4.002825e-04 -1.460803e+00
9.765625e-02 3.750000e+00 3.842284e-04 -1.457304e+00
9.765625e-02 3.843750e+00 3.722745e-04 -1.451816e+00
9.765625e-02 3.937500e+00 3.573148e-04 -1.437417e+00
9.765625e-02 4.031250e+00 3.614716e-04 -1.427692e+00
9.765625e-02 4.125000e+00 3.494630e-04 -1.425955e+00
9.765625e-02 4.218750e+00 3.485717e-04 -1.429736e+00
9.765625e-02 4.312500e+00 3.348596e-04 -1.446419e+00
9.765625e-02 4.406250e+00 3.098254e-04 -1.462187e+00
