x y z value
9.765625e-02 9.375000e-02 -3.048049e-07 -1.459976e+00
9.765625e-02 1.875000e-01 -8.330864e-07 -1.497562e+00
9.765625e-02 2.812500e-01 -1.608959e-06 -1.496511e+00
9.765625e-02 3.750000e-01 -2.724970e-06 -1.570589e+00
9.765625e-02 4.687500e-01 -4.096584e-06 1.532764e+00
9.765625e-02 5.625000e-01 -6.073260e-06 1.445458e+00
9.765625e-02 6.562500e-01 -8.523283e-06 1.381101e+00
9.765625e-02 7.500000e-01 -1.213907e-05 1.289508e+00
9.765625e-02 8.437500e-01 -1.679048e-05 1.221592e+00
9.765625e-02 9.375000e-01 -2.360694e-05 1.150020e+00
9.765625e-02 1.031250e+00 -3.224045e-05 1.103145e+00
9.765625e-02 1.125000e+00 -4.421430e-05 1.068789e+00
9.765625e-02 1.218750e+00 -5.842930e-05 1.051031e+00
9.765625e-02 1.312500e+00 -7.638316e-05 1.051839e+00
9.765625e-02 1.406250e+00 -9.602547e-05 1.056242e+00
9.765625e-02 1.500000e+00 -1.178041e-04 1.077411e+00
9.765625e-02 1.593750e+00 -1.400815e-04 1.091647e+00
9.765625e-02 1.687500e+00 -1.613425e-04 1.112893e+00
9.765625e-02 1.781250e+00 -1.827605e-04 1.123728e+00
9.765625e-02 1.875000e+00 -2.020556e-04 1.127117e+00
9.765625e-02 1.968750e+00 -2.230059e-04 1.125586e+00
9.765625e-02 2.062500e+00 -2.452610e-04 1.111090e+00
9.765625e-02 2.156250e+00 -2.701816e-04 1.102259e+00
9.765625e-02 2.250000e+00 -2.991585e-04 1.093927e+00
9.765625e-02 2.343750e+00 -3.283190e-04 1.093948e+00
9.765625e-02 2.437500e+00 -3.573266e-04 1.103735e+00
9.765625e-02 2.531250e+00 -3.820425e-04 1.107304e+00
9.765625e-02 2.625000e+00 -4.007847e-04 1.111838e+00
9.765625e-02 2.718750e+00 -4.194826e-04 1.113884e+00
9.765625e-02 2.812500e+00 -4.402306e-04 1.106282e+00
9.765625e-02 2.906250e+00 -4.614085e-04 1.101999e+00
9.765625e-02 3.000000e+00 -4.792480e-04 1.102238e+00
9.765625e-02 3.093750e+00 -4.907273e-04 1.100782e+00
9.765625e-02 3.187500e+00 -4.983366e-04 1.105090e+00
9.765625e-02 3.281250e+00 -5.058317e-04 1.113614e+00
9.765625e-02 3.375000e+00 -5.155336e-04 1.112949e+00
9.765625e-02 3.468750e+00 -5.240781e-04 1.108884e+00
9.765625e-02 3.562500e+00 -5.231499e-04 1.104605e+00
9.765625e-02 3.656250e+00 -5.133979e-04 1.094052e+00
9.765625e-02 3.750000e+00 -4.984326e-04 1.091850e+00
9.765625e-02 3.843750e+00 -4.801792e-04 1.099348e+00
9.765625e-02 3.937500e+00 -4.663080e-04 1.109501e+00
9.765625e-02 4.031250e+00 -4.546548e-04 1.125684e+00
9.765625e-02 4.125000e+00 -4.441840e-04 1.130132e+00
9.765625e-02 4.218750e+00 -4.339066e-04 1.128230e+00
9.765625e-02 4.312500e+00 -4.150790e-04 1.117126e+00
9.765625e-02 4.406250e+00 -3.909403e-04 1.095022e+00
9.765625e-02 4.500000e+00 -3.566926e-04 1.076765e+00
9.765625e-02 4.593750e+00 -3.160887e-04 1.052784e+00
9.765625e-02 4.687500e+00 -2.731244e-04 1.043143e+00
9.765625e-02 4.781250e+00 -2.277610e-04 1.039598e+00
9.765625e-02 4.875000e+00 -1.881752e-04 1.055036e+00
9.765625e-02 4.968750e+00 -1.508999e-04 1.090817e+00
9.765625e-02 5.062500e+00 -1.225316e-04 1.143707e+00
9.765625e-02 5.156250e+00 -9.821304e-05 1.225050e+00
9.765625e-02 5.250000e+00 -8.164525e-05 1.308760e+00
9.765625e-02 5.343750e+00 -6.776878e-05 1.413791e+00
9.765625e-02 5.437500e+00 -5.896704e-05 1.494232e+00
9.765625e-02 5.531250e+00 -5.041813e-05 -1.555931e+00
9.765625e-02 5.625000e+00 -4.477034e-05 -1.510078e+00
9.765625e-02 5.718750e+00 -3.761501e-05 -1.447970e+00
9.765625e-02 5.812500e+00 -3.239160e-05 -1.446753e+00
9.765625e-02 5.906250e+00 -2.492075e-05 -1.410671e+00
9.765625e-02 6.000000e+00 -1.922455e-05 -1.486304e+00
1.953125e-01 9.375000e-02 2.032952e-06 -1.053064e+00
1.953125e-01 1.875000e-01 4.046480e-06 -1.115317e+00
1.953125e-01 2.812500e-01 8.029569e-06 -1.151380e+00
1.953125e-01 3.750000e-01 1.206650e-05 -1.235537e+00
1.953125e-01 4.687500e-01 2.005763e-05 -1.286145e+00
1.953125e-01 5.625000e-01 2.689193e-05 -1.375152e+00
1.953125e-01 6.562500e-01 4.104754e-05 -1.442403e+00
1.953125e-01 7.500000e-01 5.435356e-05 -1.529021e+00
