x y z value
9.765625e-02 9.375000e-02 -3.768662e-07 -1.495488e+00
9.765625e-02 1.875000e-01 -9.725856e-07 -1.416109e+00
9.765625e-02 2.812500e-01 -1.813264e-06 -1.446452e+00
9.765625e-02 3.750000e-01 -2.960626e-06 -1.436228e+00
9.765625e-02 4.687500e-01 -4.424880e-06 -1.483999e+00
9.765625e-02 5.625000e-01 -6.259975e-06 -1.500865e+00
9.765625e-02 6.562500e-01 -8.567350e-06 -1.558754e+00
9.765625e-02 7.500000e-01 -1.143817e-05 1.547184e+00
9.765625e-02 8.437500e-01 -1.516483e-05 1.482228e+00
9.765625e-02 9.375000e-01 -1.989087e-05 1.435436e+00
9.765625e-02 1.031250e+00 -2.602919e-05 1.372083e+00
9.765625e-02 1.125000e+00 -3.391938e-05 1.332522e+00
9.765625e-02 1.218750e+00 -4.425495e-05 1.287290e+00
9.765625e-02 1.312500e+00 -5.712053e-05 1.259136e+00
9.765625e-02 1.406250e+00 -7.224797e-05 1.232515e+00
9.765625e-02 1.500000e+00 -8.999356e-05 1.226645e+00
9.765625e-02 1.593750e+00 -1.105757e-04 1.229562e+00
9.765625e-02 1.687500e+00 -1.335870e-04 1.237904e+00
9.765625e-02 1.781250e+00 -1.568691e-04 1.250389e+00
9.765625e-02 1.875000e+00 -1.794596e-04 1.257346e+00
9.765625e-02 1.968750e+00 -1.991152e-04 1.275603e+00
9.765625e-02 2.062500e+00 -2.177291e-04 1.293893e+00
9.765625e-02 2.156250e+00 -2.372409e-04 1.310456e+00
9.765625e-02 2.250000e+00 -2.558531e-04 1.309291e+00
9.765625e-02 2.343750e+00 -2.733206e-04 1.300371e+00
9.765625e-02 2.437500e+00 -2.896347e-04 1.284958e+00
9.765625e-02 2.531250e+00 -3.059676e-04 1.267845e+00
9.765625e-02 2.625000e+00 -3.245491e-04 1.268297e+00
9.765625e-02 2.718750e+00 -3.478264e-04 1.268734e+00
9.765625e-02 2.812500e+00 -3.733964e-04 1.278481e+00
9.765625e-02 2.906250e+00 -3.976259e-04 1.288541e+00
9.765625e-02 3.000000e+00 -4.165488e-04 1.286798e+00
9.765625e-02 3.093750e+00 -4.248719e-04 1.287772e+00
9.765625e-02 3.187500e+00 -4.254550e-04 1.277315e+00
9.765625e-02 3.281250e+00 -4.215349e-04 1.267290e+00
9.765625e-02 3.375000e+00 -4.173479e-04 1.266768e+00
9.765625e-02 3.468750e+00 -4.174360e-04 1.266184e+00
9.765625e-02 3.562500e+00 -4.202394e-04 1.283202e+00
9.765625e-02 3.656250e+00 -4.237092e-04 1.300531e+00
9.765625e-02 3.750000e+00 -4.249771e-04 1.311285e+00
9.765625e-02 3.843750e+00 -4.234809e-04 1.315264e+00
9.765625e-02 3.937500e+00 -4.179925e-04 1.301096e+00
9.765625e-02 4.031250e+00 -4.106287e-04 1.280605e+00
9.765625e-02 4.125000e+00 -3.985413e-04 1.259663e+00
9.765625e-02 4.218750e+00 -3.754487e-04 1.247904e+00
9.765625e-02 4.312500e+00 -3.444969e-04 1.231896e+00
9.765625e-02 4.406250e+00 -3.075497e-04 1.220906e+00
9.765625e-02 4.500000e+00 -2.698715e-04 1.215309e+00
9.765625e-02 4.593750e+00 -2.339665e-04 1.218522e+00
9.765625e-02 4.687500e+00 -2.000993e-04 1.244163e+00
9.765625e-02 4.781250e+00 -1.688285e-04 1.277027e+00
9.765625e-02 4.875000e+00 -1.416053e-04 1.328102e+00
9.765625e-02 4.968750e+00 -1.202465e-04 1.377948e+00
9.765625e-02 5.062500e+00 -1.029179e-04 1.451449e+00
9.765625e-02 5.156250e+00 -8.958535e-05 1.512423e+00
9.765625e-02 5.250000e+00 -7.855487e-05 -1.554082e+00
9.765625e-02 5.343750e+00 -7.013775e-05 -1.507383e+00
9.765625e-02 5.437500e+00 -6.258377e-05 -1.445416e+00
9.765625e-02 5.531250e+00 -5.599161e-05 -1.423336e+00
9.765625e-02 5.625000e+00 -4.936881e-05 -1.378285e+00
9.765625e-02 5.718750e+00 -4.278985e-05 -1.388618e+00
9.765625e-02 5.812500e+00 -3.644792e-05 -1.358472e+00
9.765625e-02 5.906250e+00 -2.944953e-05 -1.417414e+00
9.765625e-02 6.000000e+00 -2.490944e-05 -1.444724e+00
1.953125e-01 9.375000e-02 2.257797e-06 -1.155195e+00
1.953125e-01 1.875000e-01 5.052923e-06 -1.141797e+00
1.953125e-01 2.812500e-01 9.097413e-06 -1.210655e+00
1.953125e-01 3.750000e-01 1.441572e-05 -1.237982e+00
1.953125e-01 4.687500e-01 2.226578e-05 -1.298926e+00
1.953125e-01 5.625000e-01 3.073566e-05 -1.337605e+00
1.953125e-01 6.562500e-01 4.288842e-05 -1.403958e+00
1.953125e-01 7.500000e-01 5.658978e-05 -1.452532e+00
1.953125e-01 8.437500e-01 7.636271e-05 -1.520334e+00
1.953125e-01 9.375000e-01 1.009249e-04 1.570113e+00
1.953125e-01 1.031250e+00 1.325853e-04 1.510064e+00
1.953125e-01 1.125000e+00 1.747363e-04 1.473242e+00
1.953125e-01 1.218750e+00 2.288251e-04 1.434089e+00
1.953125e-01 1.312500e+00 3.053506e-04 1.410417e+00
1.953125e-01 1.406250e+00 3.781010e-04 1.389445e+00
1.953125e-01 1.500000e+00 4.808074e-04 1.388782e+00
1.953125e-01 1.593750e+00 5.809718e-04 1.393707e+00
1.953125e-01 1.687500e+00 7.217239e-04 1.402662e+00
1.953125e-01 1.781250e+00 8.331897e-04 1.415185e+00
1.953125e-01 1.875000e+00 9.717272e-04 1.423761e+00
1.953125e-01 1.968750e+00 1.052970e-03 1.439731e+00
1.953125e-01 2.062500e+00 1.132901e-03 1.455614e+00
