x y z value
9.765625e-02 9.375000e-02 -3.629940e-07 -1.496195e+00
9.765625e-02 1.875000e-01 -9.680841e-07 -1.444562e+00
9.765625e-02 2.812500e-01 -1.794222e-06 -1.471202e+00
9.765625e-02 3.750000e-01 -2.974312e-06 -1.476340e+00
9.765625e-02 4.687500e-01 -4.426190e-06 -1.524882e+00
9.765625e-02 5.625000e-01 -6.333645e-06 -1.553208e+00
9.765625e-02 6.562500e-01 -8.693296e-06 1.526160e+00
9.765625e-02 7.500000e-01 -1.175296e-05 1.480230e+00
9.765625e-02 8.437500e-01 -1.569906e-05 1.409994e+00
9.765625e-02 9.375000e-01 -2.087877e-05 1.358867e+00
9.765625e-02 1.031250e+00 -2.771304e-05 1.294414e+00
9.765625e-02 1.125000e+00 -3.656953e-05 1.253483e+00
9.765625e-02 1.218750e+00 -4.788984e-05 1.208169e+00
9.765625e-02 1.312500e+00 -6.190998e-05 1.189319e+00
9.765625e-02 1.406250e+00 -7.904051e-05 1.171356e+00
9.765625e-02 1.500000e+00 -9.886479e-05 1.171019e+00
9.765625e-02 1.593750e+00 -1.204290e-04 1.172292e+00
9.765625e-02 1.687500e+00 -1.430774e-04 1.186552e+00
9.765625e-02 1.781250e+00 -1.667703e-04 1.206459e+00
9.765625e-02 1.875000e+00 -1.903240e-04 1.221127e+00
9.765625e-02 1.968750e+00 -2.112049e-04 1.236241e+00
9.765625e-02 2.062500e+00 -2.294818e-04 1.239465e+00
9.765625e-02 2.156250e+00 -2.460263e-04 1.245510e+00
9.765625e-02 2.250000e+00 -2.633554e-04 1.246409e+00
9.765625e-02 2.343750e+00 -2.847619e-04 1.241777e+00
9.765625e-02 2.437500e+00 -3.089789e-04 1.226655e+00
9.765625e-02 2.531250e+00 -3.331733e-04 1.208246e+00
9.765625e-02 2.625000e+00 -3.561060e-04 1.204315e+00
9.765625e-02 2.718750e+00 -3.772269e-04 1.204919e+00
9.765625e-02 2.812500e+00 -3.962766e-04 1.221283e+00
9.765625e-02 2.906250e+00 -4.141743e-04 1.239463e+00
9.765625e-02 3.000000e+00 -4.301791e-04 1.242578e+00
9.765625e-02 3.093750e+00 -4.422656e-04 1.241615e+00
9.765625e-02 3.187500e+00 -4.512731e-04 1.224651e+00
9.765625e-02 3.281250e+00 -4.567791e-04 1.206425e+00
9.765625e-02 3.375000e+00 -4.581734e-04 1.202924e+00
9.765625e-02 3.468750e+00 -4.556423e-04 1.204476e+00
9.765625e-02 3.562500e+00 -4.495060e-04 1.221632e+00
9.765625e-02 3.656250e+00 -4.423874e-04 1.239986e+00
9.765625e-02 3.750000e+00 -4.371948e-04 1.248272e+00
9.765625e-02 3.843750e+00 -4.373339e-04 1.249756e+00
9.765625e-02 3.937500e+00 -4.385845e-04 1.245302e+00
9.765625e-02 4.031250e+00 -4.343563e-04 1.240514e+00
9.765625e-02 4.125000e+00 -4.220613e-04 1.224571e+00
9.765625e-02 4.218750e+00 -3.991515e-04 1.208077e+00
9.765625e-02 4.312500e+00 -3.695623e-04 1.185046e+00
9.765625e-02 4.406250e+00 -3.355635e-04 1.166308e+00
9.765625e-02 4.500000e+00 -2.973040e-04 1.160510e+00
9.765625e-02 4.593750e+00 -2.572238e-04 1.159066e+00
9.765625e-02 4.687500e+00 -2.181274e-04 1.174802e+00
9.765625e-02 4.781250e+00 -1.835392e-04 1.195796e+00
9.765625e-02 4.875000e+00 -1.531646e-04 1.244297e+00
9.765625e-02 4.968750e+00 -1.282390e-04 1.294692e+00
9.765625e-02 5.062500e+00 -1.079435e-04 1.369192e+00
9.765625e-02 5.156250e+00 -9.242201e-05 1.434482e+00
9.765625e-02 5.250000e+00 -8.024829e-05 1.516461e+00
9.765625e-02 5.343750e+00 -7.072912e-05 -1.567455e+00
9.765625e-02 5.437500e+00 -6.290294e-05 -1.498606e+00
9.765625e-02 5.531250e+00 -5.575914e-05 -1.465943e+00
9.765625e-02 5.625000e+00 -4.940420e-05 -1.417915e+00
9.765625e-02 5.718750e+00 -4.237835e-05 -1.416601e+00
9.765625e-02 5.812500e+00 -3.644429e-05 -1.389064e+00
9.765625e-02 5.906250e+00 -2.874769e-05 -1.428403e+00
9.765625e-02 6.000000e+00 -2.440425e-05 -1.464875e+00
1.953125e-01 9.375000e-02 2.322076e-06 -1.132298e+00
1.953125e-01 1.875000e-01 4.653934e-06 -1.131263e+00
1.953125e-01 2.812500e-01 9.238681e-06 -1.196007e+00
1.953125e-01 3.750000e-01 1.359453e-05 -1.232134e+00
1.953125e-01 4.687500e-01 2.240910e-05 -1.292781e+00
1.953125e-01 5.625000e-01 2.947428e-05 -1.339364e+00
